00:32:27,"but that's because there are fewer of those.",Sensemaking,0.5,brush,0.00088
00:32:27,"otherwise it's pretty uniform, as we would expect.",Sensemaking,0.25,clear,0.00044
00:32:27,"You know what would be interesting, actually, would be to have this not by day of the month but by day of the week,",Interface-feedback,0.0,brush,0.00132
00:32:27,"I bet you'll see some real patterns there,",Question,0.0,clear,0.00044
00:32:28,"actually you'll see some huge patterns probably because people work, you know, Monday through Friday,",Question,0.0,brush,0.00044
00:32:36,"and the trains run different schedules on the weekends and everything.",Question,0.0,clear,0.00044
00:32:36,"So, which brings to mind an astronomy story I'll tell you later.",Question,0.0,brush,0.00307
00:32:44,"See if in warmer months people go to more northern latitudes for example,",Question,0.0,clear,0.00044
00:32:44,"See if in warmer months people go to more northern latitudes for example,",Question,0.0,brush,0.00044
00:33:09,"i don't think they do, they keep traveling up in Canada and Siberia.",Sensemaking,0.25,clear,0.00044
00:33:55,"Yeah definitely more people in the far north in the summer months",Sensemaking,1.0,brush,0.01405
00:33:57,"September, has just got.. this must be some artifact, what is going on there?",Sensemaking,0.0,clear,0.00044
00:34:22,"is this like all cruise ship or something?",Sensemaking,0.0,brush,0.00922
00:34:22,"it's going across the gulf of Mexico,",Sensemaking,0.25,clear,0.00044
00:34:23,"I mean sure there's a few people out there, you know, communicating from their boats and oil platforms and so on, but not that many.",Question,0.0,brush,0.00220
00:34:24,"the day is not very interesting,",Question,0.0,clear,0.00044
00:34:28,"the day is not very interesting,",Question,0.0,pan,0.01625
00:34:28,"the day is not very interesting,",Question,0.0,zoom,0.00044
00:34:29,"the day is not very interesting,",Question,0.0,pan,0.00044
00:34:29,"the day is not very interesting,",Question,0.0,zoom,0.00044
00:34:29,"the day is not very interesting,",Question,0.0,pan,0.00044
00:34:30,"the day is not very interesting,",Question,0.0,clear,0.00044
00:34:30,"the day is not very interesting,",Question,0.0,brush,0.00132
00:34:34,"the day is not very interesting,",Question,0.0,clear,0.00044
00:34:34,"the day is not very interesting,",Question,0.0,brush,0.00044
00:34:36,"the day is not very interesting,",Question,0.0,clear,0.00044
00:35:06,"the hour should be interesting",Question,0.0,brush,0.01010
00:35:15,"I mean just looking at the hour graph, in the absence of looking at geographic data, you know, you do see that in most of the world people do sleep at night,",Sensemaking,1.0,clear,0.00044
00:35:15,"they probably actually eat dinner or get drinks or something between something like, you know, four and five,",Sensemaking,0.0,pan,0.00044
00:35:15,"there's a definite dip there.",Sensemaking,0.25,zoom,0.00044
00:35:16,"Peak is around seven, seven and eight in the evening,",Sensemaking,0.0,pan,0.00044
00:35:16,"Peak is around seven, seven and eight in the evening,",Sensemaking,0.0,zoom,0.00044
00:35:20,"Peak is around seven, seven and eight in the evening,",Sensemaking,0.0,pan,0.00044
00:35:20,"Peak is around seven, seven and eight in the evening,",Sensemaking,0.0,brush,0.00132
00:35:25,"Peak is around seven, seven and eight in the evening,",Sensemaking,0.0,clear,0.00044
00:35:36,"which anyone who's got a bad internet connection knows,",Sensemaking,0.0,brush,0.00132
00:36:03,"now I wonder if we can detect patterns of activity geographically.",Question,0.0,clear,0.00044
00:36:23,"I wanna see, well, we know that, you know, in Spain people eat late, right? ",Question,0.0,brush,0.01098
00:36:23,"So if my theory about not texting or eating is right, then if I select Spain, I should see a different shape.",Question,0.0,clear,0.00044
00:36:36,"So, yeah, Spain is pretty flat except for sleepy time.",Sensemaking,1.0,brush,0.00747
00:36:45,"So, yeah, Spain is pretty flat except for sleepy time.",Sensemaking,1.0,clear,0.00044
00:36:45,"So, yeah, Spain is pretty flat except for sleepy time.",Sensemaking,1.0,brush,0.00044
00:36:45,"So, yeah, Spain is pretty flat except for sleepy time.",Sensemaking,1.0,clear,0.00044
00:36:45,"So, yeah, Spain is pretty flat except for sleepy time.",Sensemaking,1.0,brush,0.00044
00:37:08,"OK, let's go some place like Germany where they eat early,",Sensemaking,0.0,clear,0.00044
00:37:09,"but.. you know it's still gonna be flat.",Sensemaking,0.25,pan,0.00044
00:37:09,"but.. you know it's still gonna be flat.",Sensemaking,0.25,zoom,0.00044
00:37:13,"but.. you know it's still gonna be flat.",Sensemaking,0.25,pan,0.01054
00:37:13,"but.. you know it's still gonna be flat.",Sensemaking,0.25,zoom,0.00044
00:37:20,"but.. you know it's still gonna be flat.",Sensemaking,0.25,pan,0.01054
00:37:45,"OK let's go to the US.",Question,0.0,range select,0.02152
00:37:46,"a little bit of dip there.",Sensemaking,0.25,clear,0.00044
00:37:46,"looking for a week, week patterns here.",Sensemaking,0.0,brush,0.00044
00:37:48,"looking for a week, week patterns here.",Sensemaking,0.0,clear,0.00044
00:37:57,"many many more contacts come from the US than the rest of the world.",Sensemaking,0.0,pan,0.03513
00:38:03,"many many more contacts come from the US than the rest of the world.",Sensemaking,0.0,range select,0.02591
00:38:08,"many many more contacts come from the US than the rest of the world.",Sensemaking,0.0,pan,0.02284
00:38:20,"They account for, you know, 90% of that or something",Sensemaking,0.0,range select,0.01888
00:38:21,"This is log scale, you're right, percentage wise I was wrong, it only accounts for more like, you know, 60% or something, still a lot though.",Sensemaking,0.25,clear,0.00044
00:38:26,"I have my intuition I should be able to do this with the sliders, I want to cut off the low frequency places",Question,0.0,pan,0.03294
00:38:34,"I have my intuition I should be able to do this with the sliders, I want to cut off the low frequency places",Question,0.0,range select,0.01713
00:38:35,"I have my intuition I should be able to do this with the sliders, I want to cut off the low frequency places",Question,0.0,clear,0.00044
00:38:35,"I have my intuition I should be able to do this with the sliders, I want to cut off the low frequency places",Question,0.0,brush,0.00044
00:38:35,"I have my intuition I should be able to do this with the sliders, I want to cut off the low frequency places",Question,0.0,clear,0.00044
00:38:37,"I have my intuition I should be able to do this with the sliders, I want to cut off the low frequency places",Question,0.0,brush,0.00044
00:38:37,"I have my intuition I should be able to do this with the sliders, I want to cut off the low frequency places",Question,0.0,clear,0.00044
00:38:37,"I have my intuition I should be able to do this with the sliders, I want to cut off the low frequency places",Question,0.0,brush,0.00044
00:38:38,"I have my intuition I should be able to do this with the sliders, I want to cut off the low frequency places",Question,0.0,clear,0.00044
00:38:39,"I have my intuition I should be able to do this with the sliders, I want to cut off the low frequency places",Question,0.0,pan,0.00044
00:38:39,"I have my intuition I should be able to do this with the sliders, I want to cut off the low frequency places",Question,0.0,zoom,0.00044
00:38:39,"I have my intuition I should be able to do this with the sliders, I want to cut off the low frequency places",Question,0.0,pan,0.00044
00:38:39,"I have my intuition I should be able to do this with the sliders, I want to cut off the low frequency places",Question,0.0,zoom,0.00044
00:38:43,"Yeah well it shows it, it's a little subtle but ... yeah that's ... the red areas are the busy areas",Sensemaking,0.0,pan,0.01098
00:39:10,"as you'd expect, you know, it's US, western Europe, Japan, and a little bit in eastern Australia, those are the red spots.",Sensemaking,0.25,range select,0.02152
00:39:11,"as you'd expect, you know, it's US, western Europe, Japan, and a little bit in eastern Australia, those are the red spots.",Sensemaking,0.25,clear,0.00044
00:39:11,"as you'd expect, you know, it's US, western Europe, Japan, and a little bit in eastern Australia, those are the red spots.",Sensemaking,0.25,brush,0.00132
