00:00:11,"data on summer travel, I guess I will select the summer months,",Question,0.0,pan,0.00021
00:00:11,"data on summer travel, I guess I will select the summer months,",Question,0.0,clear,0.00021
00:00:12,"data on summer travel, I guess I will select the summer months,",Question,0.0,brush,0.00086
00:00:40,"data on summer travel, I guess I will select the summer months,",Question,0.0,clear,0.00021
00:00:41,"data on summer travel, I guess I will select the summer months,",Question,0.0,brush,0.00343
00:00:42,"data on summer travel, I guess I will select the summer months,",Question,0.0,clear,0.00021
00:00:42,"data on summer travel, I guess I will select the summer months,",Question,0.0,brush,0.00021
00:00:45,"data on summer travel, I guess I will select the summer months,",Question,0.0,clear,0.00021
00:01:03,"data on summer travel, I guess I will select the summer months,",Question,0.0,brush,0.00043
00:01:04,"data on summer travel, I guess I will select the summer months,",Question,0.0,clear,0.00021
00:01:04,"data on summer travel, I guess I will select the summer months,",Question,0.0,brush,0.00043
00:01:04,"data on summer travel, I guess I will select the summer months,",Question,0.0,clear,0.00021
00:01:06,"data on summer travel, I guess I will select the summer months,",Question,0.0,brush,0.00193
00:01:06,"data on summer travel, I guess I will select the summer months,",Question,0.0,clear,0.00021
00:01:09,"so looking at this user, it's quite interesting because it's literally all over the place, ",Sensemaking,0.0,brush,0.00278
00:01:09,"so looking at this user, it's quite interesting because it's literally all over the place, ",Sensemaking,0.0,clear,0.00021
00:01:15,"so looking at this user, it's quite interesting because it's literally all over the place, ",Sensemaking,0.0,brush,0.00086
00:01:30,"so looking at this user, it's quite interesting because it's literally all over the place, ",Sensemaking,0.0,clear,0.00021
00:01:30,"so looking at this user, it's quite interesting because it's literally all over the place, ",Sensemaking,0.0,brush,0.00064
00:01:30,"so looking at this user, it's quite interesting because it's literally all over the place, ",Sensemaking,0.0,clear,0.00021
00:01:31,"so looking at this user, it's quite interesting because it's literally all over the place, ",Sensemaking,0.0,brush,0.00321
00:01:31,"so looking at this user, it's quite interesting because it's literally all over the place, ",Sensemaking,0.0,clear,0.00021
00:01:31,"so looking at this user, it's quite interesting because it's literally all over the place, ",Sensemaking,0.0,brush,0.00021
00:01:31,"so looking at this user, it's quite interesting because it's literally all over the place, ",Sensemaking,0.0,clear,0.00021
00:01:31,"so looking at this user, it's quite interesting because it's literally all over the place, ",Sensemaking,0.0,brush,0.00107
00:01:31,"so looking at this user, it's quite interesting because it's literally all over the place, ",Sensemaking,0.0,clear,0.00021
00:01:32,"so looking at this user, it's quite interesting because it's literally all over the place, ",Sensemaking,0.0,brush,0.00471
00:01:32,"so looking at this user, it's quite interesting because it's literally all over the place, ",Sensemaking,0.0,clear,0.00021
